,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
638,Ed Sheeran,Perfect,7uqv6RgJEZbm4299wNL4Jn,One Call Away - Best Friends Forever,7bCceUxlMWUhkzICKvPQN6,2021-04-30,31,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
639,Ed Sheeran,Overpass Graffiti,3UvbaIvkLr8U3Ccap9lZ5G,Overpass Graffiti (TCTS Remix),1v4uBCAiRxSw9tnujr5oXo,2021-10-28,22,False,0.52,236907,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[]
640,Ed Sheeran,2step (feat. Denise Chaila),5nlCMeGjtjeHkUqI43dV93,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-25,22,False,0.728,153227,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,4,['Denise Chaila']
641,Ed Sheeran,Galway Girl,2gvtEjA3ADmmpN4KngQqka,So 10s,5igypAQEdvqQ3DSU46HPUz,2021-08-20,17,False,0.599,168253,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[]
642,Ed Sheeran,Shivers,2pQ6pEU0wfmLXjxipuu6So,Shivers (Navos Remix),69DRYXihs3DVdAPNMiikJk,2021-10-01,19,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
643,Ed Sheeran,2step (feat. Lil Baby),169vNxUHCxbR23LV4OmBZB,2step (feat. 1.Cuz),57FHPyAprjWD6mXaY5gE1f,2022-05-09,19,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
644,Ed Sheeran,Bad Habits - Kooldrink Amapiano Remix,6OvZNs4JjdyebEiIi0jcaR,Bad Habits (The Remixes),1cvxALyvpgUpRqxix4vhLK,2021-08-06,25,False,0.787,327394,0.814,11,-7.985,0,0.0395,0.0047,0.0255,0.0652,0.28,113.987,4,['Kooldrink']
647,Ed Sheeran,2step (feat. Lil Baby),5rIjjNIvcrq5aWxLV0s43x,2step (feat. Antytila),0cNLR4ksEAAesnSOVzV33s,2022-05-02,18,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
648,Ed Sheeran,2step (feat. reezy),6Md7OetCK5pP3HzcX0ermc,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-25,24,False,0.734,153334,0.68,4,-5.096,0,0.058,0.179,0.0,0.169,0.499,95.06,4,['reezy']
649,Ed Sheeran,2step (feat. Lil Baby),185ORqRNXwnHYkPhzRgoPa,2step (feat. Potter Payper),0kmyJy0to0uUDEhDKFViw6,2022-05-20,17,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
650,Ed Sheeran,Autumn Leaves,1Ek7Hp5WjknebVSOfF60fX,Acoustic Autumn,7gP9Nw2GYTXDNbnKeh6Hgz,2022-08-19,12,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
651,Ed Sheeran,I Don’t Care,00WZwL1QOGJA0T6xqme1ZN,Hits - Greatest Evergreens,5hPoWfdjuxcfKrpw1MWt1d,2023-11-18,26,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
652,Ed Sheeran,Supermarket Flowers,7uEYQetv9cKQ1di0bG2BmL,u don't deserve me,6OMYf81TuNh1h5d7CgxvDo,2022-10-07,19,False,0.579,221107,0.242,6,-10.517,1,0.046,0.914,0.0,0.0887,0.254,89.865,4,[]
655,Ed Sheeran,Sing,0881C136mUZoKPhjt8xPu3,Happy Hits,5sVpFHiD9GfMwC077sWBCM,2022-03-25,14,False,0.818,235382,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[]
656,Ed Sheeran,2step (feat. Denise Chaila),59GpVc1GncaTp1ObEAXmHZ,2step (feat. Denise Chaila),1SN5xrofTIKJhnd5QNprAh,2022-05-25,22,False,0.728,153227,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,4,['Denise Chaila']
657,Ed Sheeran,Merry Christmas,1crfC23AAhmchfdrHTrv2w,The Lockdown Sessions,4bOAb70KPrcZBeoxGCf35O,2021-10-22,8,False,0.586,208547,0.94,0,-2.021,1,0.0352,0.241,2.4e-06,0.0985,0.626,113.972,4,['Elton John']
658,Ed Sheeran,Shivers,7JYLp2rL6KvMPkQZmHPoyh,Shivers (Jax Jones Remix),5q9Jn2214LUs6BmTGGh2AO,2021-10-25,17,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
659,Ed Sheeran,2step (feat. Leto),2xrUccWenkzSak57jvxUx8,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,13,False,0.73,154453,0.701,7,-5.318,1,0.0447,0.273,0.0,0.0657,0.522,94.97,4,['Leto']
660,Ed Sheeran,2step (feat. 1.Cuz),4lzEs26mJHbvj9TIIJZPRS,2step (feat. 1.Cuz),57FHPyAprjWD6mXaY5gE1f,2022-05-09,38,True,0.674,153227,0.663,7,-5.084,1,0.084,0.157,0.0,0.13,0.617,94.818,4,['1.Cuz']
661,Ed Sheeran,Celestial,1wOGqrzOOS7mOfIzLc3wOl,Aperitivo: Happy Hour,3OHGMLUGEoiyJJOLDyejMI,2023-06-16,12,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
662,Ed Sheeran,Merry Christmas,2IOVILkGdrP7FTFAlGIY0T,Diamonds (Deluxe),45F4Pmp3EJi3T6qYonm4Ml,2017-11-10,15,False,0.586,208547,0.938,0,-2.027,1,0.0354,0.24,2.58e-06,0.104,0.594,113.983,4,['Elton John']
663,Ed Sheeran,Shape of You,0fed0fUD5T4GAW8XBEq020,Shape of You - 10's Best,2uT7uZVRm15Lcrjq7tX47g,2023-05-26,23,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
664,Ed Sheeran,Bad Habits,56UlWXsJo4vYqz0TmQUY4x,Clean Pop Music,21jZmKTUzEELezdV62en72,2024-06-07,8,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
665,Ed Sheeran,Perfect,6pghSlNojTrcOm5RWduyki,TOP HITS 2024,4eoUp2Fr6MZTggBU5e8BVK,2024-03-22,18,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
666,Ed Sheeran,Shivers,75DtNj3uk6DLcOIe5YeFKM,Shivers (Dillon Francis Remix),1IhjAej4bFQdXNh9yRwE7B,2021-10-27,15,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
667,Ed Sheeran,2step (feat. Lil Baby),6HoRFhoRVi36XfvsSA1LiW,2step (feat. Armaan Malik),6Ez4Ul37Uzz9yGcorzhGMV,2022-05-23,15,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
672,Ed Sheeran,Perfect,0vLpDTq6TGxKI5xPAwoW2F,Why Can't We Be Friends?,5JZUPjOHK53a9n68f5Djqn,2021-03-05,18,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
673,Ed Sheeran,Visiting Hours,4CpLilzqeo6rNksZ3BI8pG,Soft Pop Hits,4T5aIr4l6n4im5XBuFR1bp,2022-05-27,13,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
674,Ed Sheeran,2step (feat. Lil Baby),1pDo8nHJHiJgMh670k4G1n,2step (feat. Budjerah),3wd91jE2MWmMsHjAP4TA7v,2022-05-11,15,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
675,Ed Sheeran,Shivers,1ZqwSSpXqFYw5Lx32O35fs,Shivers (feat. FEDUK & SLAVA MARLOW),6LRQlyFOrfJoUxJH1oE0kn,2021-12-01,18,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
676,Ed Sheeran,Perfect,5iwUzMRU6G8eEH74co1rWX,The Best Songs of All Time - Greatest Hits,1lsyqdZBLouj2ptjqHDE5Y,2023-08-18,14,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
677,Ed Sheeran,Celestial,5oral6L5qxHTtvU8Prm4EJ,Power Ballads 2023,1GDam3mEI5YbRiwp6VUvNq,2023-10-27,7,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
678,Ed Sheeran,2step (feat. Ultimo),0NA1T29q7bSzLa0RE1KM3K,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,21,False,0.727,154160,0.69,4,-5.063,0,0.0721,0.16,0.0,0.137,0.685,94.935,4,['Ultimo']
679,Ed Sheeran,Shape of You,6KuSwaXrucwNYg8VWcRLSs,Pop Royalty,1cgToy99quXvbgpQ6HIcdh,2020-12-19,22,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
680,Ed Sheeran,Bad Habits - SHAUN Remix,1NpesBvoe9LqFhKqY5mfmn,Bad Habits (The Remixes),2lPL5twEa5Dv26imdJLVgQ,2021-08-06,12,False,0.798,224023,0.665,7,-4.674,1,0.0437,0.021,0.0029,0.0776,0.645,135.088,4,['SHAUN']
681,Ed Sheeran,2step (feat. Ellinoora),5eDt2k9gdjk9EyNdo7MqK1,2step (feat. Ellinoora),5153aG4BHrvldWiOmbQYLF,2022-05-04,30,False,0.705,153373,0.741,4,-4.33,0,0.0683,0.167,0.0,0.216,0.615,94.962,4,['Ellinoora']
682,Ed Sheeran,2step (feat. Lil Baby),2bNKTCALr10Mfb2m6s6CxA,2step (feat. reezy),7LvbY0nXDKaLh67P2AXV0B,2022-05-18,19,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
683,Ed Sheeran,2step (feat. Lil Baby),0ASSuKgBIVfubKQZWVzkJS,2step (feat. Denise Chaila),1SN5xrofTIKJhnd5QNprAh,2022-05-25,16,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
686,Ed Sheeran,2step (feat. Antytila),5HfA6KNvluQJSbrgrv3gh3,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,21,False,0.506,153213,0.695,4,-5.185,0,0.105,0.235,0.0,0.151,0.599,93.75,4,['Antytila']
687,Ed Sheeran,Perfect,107ox7uASX6FZiZbLjHg56,Marry You - Wedding Songs,10g886KldsvyC77ijDzytS,2021-04-30,15,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
688,Ed Sheeran,Visiting Hours,04LTXpiumhlpGzDFcA9Cx5,sad summer songs,5ylXqvb2X0yjeAd3GunjTH,2023-05-26,14,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
689,Ed Sheeran,Bad Habits,00FzIHbAIYXjQ2i7SzLpD6,Primavera 2022,5olCd9KOZ6j3o1d2CUYfK5,2022-04-22,10,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
690,Ed Sheeran,Overpass Graffiti,45uHEfKd5o5coaNv6gLC4q,Overpass Graffiti (Alle Farben Remix),4WUMErHkS43wP3JwWNB6jQ,2021-10-28,19,False,0.52,236907,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[]
691,Ed Sheeran,Perfect,07rlKWH8EX9mirwituh7E6,Perfect - Modern Love Songs,5d4kv7iKASSSJXEJyZFwMY,2021-01-29,11,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
692,Ed Sheeran,2step (feat. reezy),0V2vGkDeByL2FU5f9jw80X,2step (feat. reezy),7LvbY0nXDKaLh67P2AXV0B,2022-05-18,29,False,0.734,153334,0.68,4,-5.096,0,0.058,0.179,0.0,0.169,0.499,95.06,4,['reezy']
693,Ed Sheeran,2step (feat. Lil Baby),06aqGQedRowWl0LzbvDFKh,2step (feat. Quevedo),4uXdvX6Kma8gK1k88Ndvsb,2022-05-23,22,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
694,Ed Sheeran,2step (feat. Lil Baby),7luhF0v1kpaDqk8AC9OpD7,2step (feat. Ellinoora),5153aG4BHrvldWiOmbQYLF,2022-05-04,16,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
695,Ed Sheeran,2step,3qKj3UOwmYKhXKsurDRcGX,Clean Hip Hop,3GRLGTmx7LLwEAOz5TsF1Y,2023-12-08,7,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
700,Ed Sheeran,Merry Christmas,5SFvJnEwfkm6a96A73XTa6,Family Christmas,6Qqq1nymtanZY6ILleDZpO,2022-11-04,10,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
701,Ed Sheeran,2step (feat. Potter Payper),3tvwK27xjt7dkYAqO2IDHm,2step (feat. Potter Payper),0kmyJy0to0uUDEhDKFViw6,2022-05-20,23,False,0.726,153447,0.671,4,-5.402,0,0.161,0.14,0.0,0.139,0.552,95.053,4,['Potter Payper']
702,Ed Sheeran,Photograph,4tu9nkHRIRC3pbQm5EMQBa,TOP HITS 2024,4eoUp2Fr6MZTggBU5e8BVK,2024-03-22,15,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
703,Ed Sheeran,Galway Girl,1s98HbEICHTi4kD9qwibyw,Trailrunning - Ultrarunning Focus,0Ayf3OU9LKp5dfJ6NYwJh0,2023-11-04,13,False,0.599,168253,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[]
704,Ed Sheeran,Nancy Mulligan,0aWQPTclfDDTxSzm1vFG0V,St. Patrick's Day Party Songs,6uCHYQPlEs22LP2PBUfmUp,2023-03-03,13,False,0.68,179787,0.853,7,-4.35,1,0.0349,0.116,0.0,0.0866,0.86,101.992,4,[]
705,Ed Sheeran,Perfect,6nnHCfDfro1JJgM7IWSqud,Crazy In Love,5SK5533apNBuD23e2wzdqk,2021-02-12,5,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
706,Ed Sheeran,Autumn Leaves,0iH6hz4g6W9omg6rdQoEcE,Autumn Music,372f80H3ApqMiIpnJSNi9S,2022-10-28,9,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
707,Ed Sheeran,Overpass Graffiti,4a1JKoPcW8Dvph0C6FXvVg,Today's Pop Hits,3Zgekk1ZSHvg9v60elbIZS,2022-08-19,6,False,0.52,236907,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[]
708,Ed Sheeran,Shape of You,147anthmKe9EgGaZwXT2t8,TOP HITS 2024,4eoUp2Fr6MZTggBU5e8BVK,2024-03-22,15,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
709,Ed Sheeran,Shivers - Heavy-K Remix,5MRwcwEgqPBJNOvPDy3QST,Shivers (Heavy-K Remix),1d8qU99e4NtOklIOsggsFV,2021-10-26,13,False,0.796,340243,0.608,11,-9.763,0,0.0372,0.0487,0.000113,0.0493,0.315,112.984,4,['Heavy-K']
710,Ed Sheeran,Shivers,31xKxnV83Fl1M0fALM8cJF,Shivers (Heavy-K Remix),1d8qU99e4NtOklIOsggsFV,2021-10-26,12,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
711,Ed Sheeran,Dive,6dHIAPvY4OUxWAoSf50kiL,Love Songs Playlist,22FoDPV87lVsIP3xgNdRUn,2022-03-04,12,False,0.771,238440,0.386,4,-6.161,1,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[]
712,Ed Sheeran,2step (feat. Lil Baby),7shObmt98ynSRGU2wuNHtz,2step (Star.One Remix),5FcOvF4YukVnIkqxNcqopa,2022-05-12,14,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
713,Ed Sheeran,Shivers,4JO9RHRBvQlVJjDdp8Sis5,Top 40 - Hitlist - 2024,4hJ414BXBRVblR3jShA8HG,2024-05-16,14,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
714,Ed Sheeran,Thinking Out Loud,0C8TUguusVWz13KmnQMfON,Top Éxitos España 2010-2020,6CCWvF1Uupa8E3QpS5t9Cm,2024-03-13,9,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
715,Ed Sheeran,Candle In The Wind - 2018 Version,2Ad9fSz9e6NwwfHW2wSape,Greatest Covers Ever,4Q95NiPxJUIr8sT7qRlZts,2021-05-07,10,False,0.549,198777,0.448,4,-10.478,1,0.0454,0.734,0.0,0.117,0.505,76.029,5,[]
716,Ed Sheeran,Shape of You,7KHqNZjmtuMuj2vCzGWYIk,The Best Songs of All Time - Greatest Hits,1lsyqdZBLouj2ptjqHDE5Y,2023-08-18,11,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
717,Ed Sheeran,Photograph,02BxziMJq4SMpc3U14SEbx,Rolas para estudiar,6HgByvpvPiJuG0MbTyons7,2024-08-01,23,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
718,Ed Sheeran,Castle on the Hill,1fyk9bDbUs1TMgVvr5PJSk,Valentine's Day 2024,7HZPCgCvqydfWHlv9ZMR1X,2024-02-13,5,False,0.461,261154,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[]
719,Ed Sheeran,The A-Team,2rN4WCgE4vBmy7g3dLnHhF,Mellow 10s,2HvsMbEXT8RuEaKkue9FVU,2022-11-18,5,False,0.642,258373,0.289,9,-9.918,1,0.0366,0.669,0.0,0.18,0.408,84.996,4,[]
720,Ed Sheeran,Perfect,0svuiX39IgZYaqTTfEKa9Y,Snowman,2r5xKeKIjAXun2775K8m9D,2021-02-05,9,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
721,Ed Sheeran,Happier,7yKDaqtvOwCReZBB1wlkIK,Sad Sad Songs,7tdgx0GlQQnnYMvM3m5geM,2022-12-30,10,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
722,Ed Sheeran,2step,4K8IrKtN1kKHc9x9FzEs4r,Victoria's Secret - Pop Bangers,6Bi5Q5VIzGz0c6zatIVqLq,2022-09-16,9,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
723,Ed Sheeran,Bad Habits,2lKNANmq1EjeXcTyY01tGq,Viral Pop Hits,2imr9PtgP6OJs5gLcUknqq,2022-06-24,12,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
724,Ed Sheeran,Bad Habits - Jubël Remode,1hBX6wnd7QQGdWCdAbokLc,Bad Habits (The Remixes),2lPL5twEa5Dv26imdJLVgQ,2021-08-06,12,False,0.727,179201,0.652,2,-5.683,1,0.049,0.0527,1.17e-06,0.298,0.423,124.042,4,['Jubël']
731,Ed Sheeran,Shivers,6NgMGy8ZGguPscMbhxEfiG,100 Most Uplifting Songs Ever,75Nx7rxFxvnEmj0dY1jGpa,2022-05-13,8,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
732,Ed Sheeran,Perfect,7fcPDnF6KL1TyhalpM0PvT,A Sky Full of Stars - Modern Pop,5AppoGtUk6EOptMDxx0UoH,2021-02-19,10,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
733,Ed Sheeran,Shivers,7EAUtC0f5DRDQTMHmPI7AW,Mood Boosting Bangers,5eN6SByS3wVUKKV2btzrH9,2023-08-04,8,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
734,Ed Sheeran,The A-Team,4rvcYnIDpImMWA2zzhwxHe,Unplugged Session,10eoQkaXl7MidyW60weEEb,2023-10-03,6,False,0.642,258373,0.289,9,-9.918,1,0.0366,0.669,0.0,0.18,0.408,84.996,4,[]
735,Ed Sheeran,Dive,1XsNWa0k1ea9D2xEcckYky,Mellow Drive,6ROWzx7U7BzTIqaJa7sZzW,2023-07-28,8,False,0.771,238440,0.386,4,-6.161,1,0.0385,0.355,0.0,0.0953,0.533,134.943,3,[]
736,Ed Sheeran,Celestial,3WYYsMcMtUwKv5TYHB102C,Best of Pop 2022,3vaVP4II8m8r4CfUwzHULp,2022-12-30,11,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
737,Ed Sheeran,Shape of You,2PQPjiRKphP9RVqWQXPxw3,prom queen forever,6wTvZa7Lx2pEAozc6gCr4x,2024-03-05,4,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
738,Ed Sheeran,Perfect,4mx0aKglH1u3eMiu3BDkyJ,Románticas de ayer y hoy,4ApAU2etA8NZjulH49GXhb,2024-04-19,8,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
739,Ed Sheeran,Intro - Spotify Sessions,1tdB5NdMqSWMpH6LV7LkRM,Spotify Session,3Zao4egmTSVP5LfAhHO4o1,2011,11,False,0.718,30010,0.446,6,-18.466,1,0.958,0.505,0.0,0.217,0.127,92.076,1,[]
740,Ed Sheeran,Bad Habits - Kooldrink Amapiano Remix,34gvlEoJeXxS1Kdea1Qjdi,Bad Habits (The Remixes),2lPL5twEa5Dv26imdJLVgQ,2021-08-06,12,False,0.787,327394,0.814,11,-7.985,0,0.0395,0.0047,0.0255,0.0652,0.28,113.987,4,['Kooldrink']
741,Ed Sheeran,Photograph,6J0zAxbvHPZWFp6AjJCCLZ,Soft Pop,6kz9cpqiQsYd0KqFeS9xnK,2024-04-10,13,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
742,Ed Sheeran,Photograph - Felix Jaehn Remix,3uF6gFig8oDkHvpHNygL7u,Upbeat Synth Pop,2NKjDWeG4xnK8Ybd09vk0v,2022-03-25,10,False,0.726,202586,0.697,4,-6.257,1,0.0404,0.099,0.00745,0.0823,0.54,120.005,4,['Felix Jaehn']
743,Ed Sheeran,Supermarket Flowers,6EBEAuFHVgLxA8Ej075rGt,Summer Breeze Pop,4pLRDP9rh7hCm6rWoy2XbV,2023-05-26,11,False,0.579,221107,0.242,6,-10.517,1,0.046,0.914,0.0,0.0887,0.254,89.865,4,[]
744,Ed Sheeran,Perfect,5Nt2a6YSS2HJZMrIUMZNq2,AUTUMN VIBES,4DU8xQvpdHPk8E5J7DzVu7,2024-04-18,9,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
745,Ed Sheeran,Kiss Me,0e7YX7bsZ1sobrvP0OBBHm,Mañanita Chill,2H7ChcJ43mT0e6FthfUMfE,2023-10-19,4,False,0.593,280853,0.227,2,-16.67,1,0.0493,0.638,0.00508,0.0248,0.181,74.98,4,[]
748,Ed Sheeran,Photograph,0NqkwXmBLH26SrEMw3difR,Divorce,2zk9YMF79GgdEFu98jqvhh,2023-06-26,14,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
749,Ed Sheeran,Perfect,5WbZPuqa5w9RvOBR48CQMz,Noël Hits 2022,6trVDKTqgqDQ5Y9xAHfPec,2022-10-28,7,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
750,Ed Sheeran,Thinking Out Loud,1gNiRXnas7yD5EumLyFizJ,"Si estás preocupado, no te preocupes",552UIWDS5rRs6QFbilL70H,2023-10-20,7,False,0.781,281560,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[]
751,Ed Sheeran,Perfect,2AyMfMpl2RzUGKfbFGnaNJ,Relaxed Christmas Songs,09hsk4EnmwEI0YESILKAlq,2021-11-26,3,False,0.598,263400,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[]
752,Ed Sheeran,Shape of You,7GWUhb5iWJlkVNUOdvg9Ka,2010 Bangers,5MNaMe8KGr1ISCOGErFl0h,2024-02-22,5,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
753,Ed Sheeran,Bad Habits,1jZVSECItBVRVBlVz9HcDG,Party Night,43b8NkrEBIf2fTkr0XUY1m,2023-09-30,11,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
754,Ed Sheeran,Don't,3RPeJkSSkWnzOwShudbSxb,Hot 10's Hits,59OHyaR1FbopmKcwqxbARF,2022-02-18,6,False,0.807,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.047,4,[]
755,Ed Sheeran,Photograph,720unqYDywcgE0jNscYUoV,Dinner,5AiHSgJLImke78RmSFYNW2,2024-08-01,9,False,0.718,258987,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[]
756,Ed Sheeran,Happier,3Ahyan59IWrLbrP2drV6I9,Beauty in the Broken - Sad Songs of loss and dejection,58w4grL6dfW21Ohh80slL7,2023-11-30,6,False,0.521,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[]
757,Ed Sheeran,I Don't Care,6tzrmSJJiFR8aZlFFKMApT,I Don't Care: Best Pop Duets,6Ylp3xiy4nbkTjRLhwBkjJ,2022-06-17,8,True,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
758,Ed Sheeran,2step (feat. Denise Chaila),0oCTG57WgZ8P9qE80GRmtG,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,6,False,0.728,153227,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,4,['Denise Chaila']
759,Ed Sheeran,Shivers,6fuiqpyQGyxiv4kLFdXtOZ,Pop Music,6qSOBILYZbep4HgPJI7j5h,2022-04-01,5,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
